month,basin,zone,lower,upper,variable
10,ANTI1,ANTI1-1,17.21078441885,63.2222239983889,pet
11,ANTI1,ANTI1-1,2.08440190542857,17.1139513172833,pet
12,ANTI1,ANTI1-1,0,8.39683855370556,pet
1,APLO3,APLO3-1,0,32.7318878381,pet
2,APLO3,APLO3-1,1.145185275665,35.9038521641556,pet
3,APLO3,APLO3-1,6.3735626148,54.3498289738919,pet
4,APLO3,APLO3-1,16.5301238993,80.668890326973,pet
5,APLO3,APLO3-1,37.3564344945,119.630845477892,pet
6,APLO3,APLO3-1,63.6038770465,146.88447611973,pet
7,APLO3,APLO3-1,84.8538963955,178.711407774167,pet
8,APLO3,APLO3-1,67.198606395,163.141282577167,pet
9,APLO3,APLO3-1,34.8646490285,120.740914622167,pet
10,APLO3,APLO3-1,7.58571097155,78.7146492195556,pet
11,APLO3,APLO3-1,0.0352253289178286,38.69317716264,pet
12,APLO3,APLO3-1,0,27.5192007849943,pet
1,APRO3,APRO3-1,1.54206765373,33.02167166925,pet
2,APRO3,APRO3-1,7.32055565985,40.9880280412778,pet
3,APRO3,APRO3-1,21.69343252745,65.2701912286111,pet
4,APRO3,APRO3-1,39.67818582,90.6202295979445,pet
5,APRO3,APRO3-1,62.0718469635,133.1209682,pet
6,APRO3,APRO3-1,76.6100416615,162.971508038778,pet
7,APRO3,APRO3-1,92.149616183,197.225419507111,pet
8,APRO3,APRO3-1,75.4614954445,177.0534588845,pet
9,APRO3,APRO3-1,43.7812687365,128.933220105556,pet
10,APRO3,APRO3-1,15.0379320399,80.2422919252778,pet
11,APRO3,APRO3-1,2.37864278935029,37.3578703111428,pet
12,APRO3,APRO3-1,0.155340794241772,27.0101631463714,pet
1,ARAI1,ARAI1-1,0.216635688648,12.5814886628378,pet
2,ARAI1,ARAI1-1,0.98695292068,20.6887881557351,pet
3,ARAI1,ARAI1-1,15.529101769395,43.7244162751892,pet
4,ARAI1,ARAI1-1,43.7985381965,84.3856318732778,pet
5,ARAI1,ARAI1-1,70.6695418585,138.679638728278,pet
6,ARAI1,ARAI1-1,87.0331479425,169.548767511444,pet
7,ARAI1,ARAI1-1,103.007495407,213.953140115611,pet
8,ARAI1,ARAI1-1,84.5038912535,193.959065556667,pet
9,ARAI1,ARAI1-1,49.6611490265,134.894432691333,pet
10,ARAI1,ARAI1-1,19.48749844555,82.316797266,pet
11,ARAI1,ARAI1-1,3.74132220013029,19.3708429864278,pet
12,ARAI1,ARAI1-1,0.159146356375543,10.7950169587333,pet
1,ARDQ2,ARDQ2-1,0,6.77787924254487,pet
2,ARDQ2,ARDQ2-1,0.4532246496957,11.4323732565514,pet
3,ARDQ2,ARDQ2-1,7.3416424613771,27.7375444417351,pet
4,ARDQ2,ARDQ2-1,32.8598199927,53.0636882487027,pet
5,ARDQ2,ARDQ2-1,72.2392194765406,95.5210783602778,pet
6,ARDQ2,ARDQ2-1,88.4581353598378,115.491417889222,pet
7,ARDQ2,ARDQ2-1,103.409548832,141.102814314,pet
8,ARDQ2,ARDQ2-1,79.7483278665,122.630545794778,pet
9,ARDQ2,ARDQ2-1,43.1178148945,70.6526680811111,pet
10,ARDQ2,ARDQ2-1,14.48014418545,26.7064343004556,pet
11,ARDQ2,ARDQ2-1,0.447468585129257,8.62058258593889,pet
12,ARDQ2,ARDQ2-1,0,5.43316833706778,pet
1,ARDW1,ARDW1-1,0.041133648238,8.42120574025946,pet
2,ARDW1,ARDW1-1,0.4736736934051,14.1148379243568,pet
3,ARDW1,ARDW1-1,9.792685487615,30.9076312950216,pet
4,ARDW1,ARDW1-1,38.0984133255,57.6986902708334,pet
5,ARDW1,ARDW1-1,73.9432848750811,105.701604643556,pet
6,ARDW1,ARDW1-1,90.0769356150811,129.368405318778,pet
7,ARDW1,ARDW1-1,107.891183121568,162.456995111889,pet
8,ARDW1,ARDW1-1,87.9587959515,145.864891693278,pet
9,ARDW1,ARDW1-1,53.86307236,94.2577758393333,pet
10,ARDW1,ARDW1-1,24.39760372565,49.7549821792222,pet
11,ARDW1,ARDW1-1,2.46022406798863,10.8550740973889,pet
12,ARDW1,ARDW1-1,0,7.59478186188333,pet
1,ARGW1,ARGW1-1,1.529924629375,10.9824102794703,pet
2,ARGW1,ARGW1-1,6.7376599816,19.0534284817027,pet
3,ARGW1,ARGW1-1,23.3737797065,38.390624514,pet
4,ARGW1,ARGW1-1,50.022862997,68.6927812352222,pet
5,ARGW1,ARGW1-1,78.0878970335676,99.4672589221667,pet
6,ARGW1,ARGW1-1,90.2563574531351,121.754972785111,pet
7,ARGW1,ARGW1-1,106.171754567351,142.102820519611,pet
8,ARGW1,ARGW1-1,91.7555586145,124.823461942056,pet
9,ARGW1,ARGW1-1,50.7551916695,77.495462484,pet
10,ARGW1,ARGW1-1,19.6601959602,40.5159336223889,pet
11,ARGW1,ARGW1-1,3.187135105524,15.9589276676971,pet
12,ARGW1,ARGW1-1,0.284484964567886,8.91682414272222,pet
1,ARKI1,ARKI1-1,0.98671712749525,13.3712105729459,pet
2,ARKI1,ARKI1-1,4.3961496333118,22.5268237138108,pet
3,ARKI1,ARKI1-1,24.31047722985,47.586623188054,pet
4,ARKI1,ARKI1-1,44.6855825235,96.2028011663889,pet
5,ARKI1,ARKI1-1,72.814970829,146.077484048833,pet
6,ARKI1,ARKI1-1,90.5429753145,178.565703933833,pet
7,ARKI1,ARKI1-1,106.8666654255,220.302799494556,pet
8,ARKI1,ARKI1-1,87.70581138,198.826129736667,pet
9,ARKI1,ARKI1-1,52.0157615385,136.550490586278,pet
10,ARKI1,ARKI1-1,21.4249048133,83.0783156255556,pet
11,ARKI1,ARKI1-1,4.79292836426743,26.5491910593549,pet
12,ARKI1,ARKI1-1,0.804472012268331,11.2859513894722,pet
1,ARLW1,ARLW1-1,0.9882645654405,15.3683109603222,pet
2,ARLW1,ARLW1-1,6.0065494677,22.8492031577944,pet
3,ARLW1,ARLW1-1,22.83875841815,43.5458397348333,pet
4,ARLW1,ARLW1-1,49.7230810845,71.3448577545,pet
5,ARLW1,ARLW1-1,77.8604357704865,100.591952344889,pet
6,ARLW1,ARLW1-1,89.6004264527027,117.939027082556,pet
7,ARLW1,ARLW1-1,103.950869423838,138.026217357111,pet
8,ARLW1,ARLW1-1,87.8940874195,124.283261212,pet
9,ARLW1,ARLW1-1,47.7005095645,77.9747440798333,pet
10,ARLW1,ARLW1-1,17.781585722,41.5656944486667,pet
11,ARLW1,ARLW1-1,2.42658953361771,19.7955512524629,pet
12,ARLW1,ARLW1-1,0,11.4418871830183,pet
1,ARWO3,ARWO3-1,3.072560159795,33.6692323227333,pet
2,ARWO3,ARWO3-1,10.9048597498,45.5281017088333,pet
3,ARWO3,ARWO3-1,28.62621798875,69.9152634161667,pet
4,ARWO3,ARWO3-1,48.1453017915,93.8672183364864,pet
5,ARWO3,ARWO3-1,68.6062898255,138.687878710432,pet
6,ARWO3,ARWO3-1,77.99180617,167.246981838973,pet
7,ARWO3,ARWO3-1,90.921942235,197.949082892,pet
8,ARWO3,ARWO3-1,76.0769120445,177.120416939278,pet
9,ARWO3,ARWO3-1,46.7545112025,128.268429482722,pet
10,ARWO3,ARWO3-1,18.73795830125,77.8477270547778,pet
11,ARWO3,ARWO3-1,4.197438086184,37.9478127460457,pet
12,ARWO3,ARWO3-1,1.03894036153092,28.8869769340114,pet
1,AUBW1,AUBW1-1,0,18.9523418772233,pet
2,AUBW1,AUBW1-1,1.611432271795,27.2572460216222,pet
3,AUBW1,AUBW1-1,9.7021889395,50.886813263,pet
4,AUBW1,AUBW1-1,25.36343238835,76.7915408822223,pet
5,AUBW1,AUBW1-1,52.2083599595,107.107294604444,pet
6,AUBW1,AUBW1-1,79.5718372365,123.616188900111,pet
7,AUBW1,AUBW1-1,95.5059086195,148.282420682611,pet
8,AUBW1,AUBW1-1,74.2208795615,133.630489956333,pet
9,AUBW1,AUBW1-1,36.2562936544,85.4657337545,pet
10,AUBW1,AUBW1-1,8.58136022485,44.5769787063333,pet
11,AUBW1,AUBW1-1,0,23.1593985688057,pet
12,AUBW1,AUBW1-1,0,14.7586275507943,pet
1,AURO3,AURO3-1,0.22760339469705,25.9823932521389,pet
2,AURO3,AURO3-1,4.47947072354,34.5440434551667,pet
3,AURO3,AURO3-1,19.78049973915,58.3553683594445,pet
4,AURO3,AURO3-1,43.474489886,81.9851177230556,pet
5,AURO3,AURO3-1,75.437460885,114.305538272444,pet
6,AURO3,AURO3-1,89.552793335,133.706162109056,pet
7,AURO3,AURO3-1,97.643578525,169.677960053556,pet
8,AURO3,AURO3-1,76.750566336,154.516997995556,pet
9,AURO3,AURO3-1,41.060119937,106.546557431111,pet
10,AURO3,AURO3-1,13.711563128,56.5509574465,pet
11,AURO3,AURO3-1,1.01540912898754,28.3222774588914,pet
12,AURO3,AURO3-1,0,20.7519038127029,pet
1,BCDW1,BCDW1-1,0.309109029228,17.1368676858806,pet
2,BCDW1,BCDW1-1,7.644611110925,26.0014514986722,pet
3,BCDW1,BCDW1-1,30.1684616721,47.0387165367778,pet
4,BCDW1,BCDW1-1,56.2796965075135,71.7374603898333,pet
5,BCDW1,BCDW1-1,82.236785869,104.711599172889,pet
6,BCDW1,BCDW1-1,94.4345756085,120.254846710778,pet
7,BCDW1,BCDW1-1,110.144091624,141.922239565333,pet
8,BCDW1,BCDW1-1,84.2050809545,129.860997375389,pet
9,BCDW1,BCDW1-1,46.179440788,85.4735638618889,pet
10,BCDW1,BCDW1-1,16.8384258481,44.5141729236111,pet
11,BCDW1,BCDW1-1,1.60003751379789,22.1325216008286,pet
12,BCDW1,BCDW1-1,0,14.0701522950686,pet
1,BCLO3,BCLO3-1,1.117110807557,26.2160953720111,pet
2,BCLO3,BCLO3-1,8.7459121277115,34.6753496846656,pet
3,BCLO3,BCLO3-1,31.28820993425,51.403225489,pet
4,BCLO3,BCLO3-1,55.306977651,76.4918026577222,pet
5,BCLO3,BCLO3-1,78.4185122635,110.138945725111,pet
6,BCLO3,BCLO3-1,90.4762681835,130.743103533167,pet
7,BCLO3,BCLO3-1,96.469992607,168.471483612056,pet
8,BCLO3,BCLO3-1,76.4619407385,154.885349021333,pet
9,BCLO3,BCLO3-1,46.10482778,110.380763320667,pet
10,BCLO3,BCLO3-1,20.9218897792,64.2299261993889,pet
11,BCLO3,BCLO3-1,4.22716692835543,32.3175958850171,pet
12,BCLO3,BCLO3-1,0,25.0662616188914,pet
1,BDDI1,BDDI1-1,2.524914643455,15.7929610068108,pet
2,BDDI1,BDDI1-1,7.7979108456,28.1434231355676,pet
3,BDDI1,BDDI1-1,22.8157006982,72.2482330044444,pet
4,BDDI1,BDDI1-1,42.4128806935,110.979602116778,pet
5,BDDI1,BDDI1-1,72.5842977445,158.223817741611,pet
6,BDDI1,BDDI1-1,90.4285726985,189.271153898444,pet
7,BDDI1,BDDI1-1,108.237482407,229.126166044722,pet
8,BDDI1,BDDI1-1,89.0645446925,205.441615630778,pet
9,BDDI1,BDDI1-1,52.3134849715,140.740668063722,pet
10,BDDI1,BDDI1-1,21.35724657295,84.6941582367222,pet
11,BDDI1,BDDI1-1,5.00085350202857,32.5792022106006,pet
12,BDDI1,BDDI1-1,1.07945458953891,14.0521335027944,pet
1,BEAO3,BEAO3-1,1.982009808769,27.4799178641167,pet
2,BEAO3,BEAO3-1,11.6462800348,33.0112525250444,pet
3,BEAO3,BEAO3-1,34.1763176524865,51.3598733193334,pet
4,BEAO3,BEAO3-1,51.3017784072973,71.2814715958889,pet
5,BEAO3,BEAO3-1,74.3076929841081,100.332879082944,pet
6,BEAO3,BEAO3-1,84.8270638955676,114.555666000111,pet
7,BEAO3,BEAO3-1,101.0695571315,133.653648723833,pet
8,BEAO3,BEAO3-1,79.892506585,123.492257848056,pet
9,BEAO3,BEAO3-1,45.482921988,91.4815939534444,pet
10,BEAO3,BEAO3-1,17.9409677756,52.7080693571667,pet
11,BEAO3,BEAO3-1,2.44340649327086,28.7106114556172,pet
12,BEAO3,BEAO3-1,0,22.0576715622057,pet
1,BELM8,BELM8-1,0.386161598643,9.34124946854594,pet
2,BELM8,BELM8-1,2.060834704586,16.1519281159351,pet
3,BELM8,BELM8-1,12.69680712475,37.4637569617568,pet
4,BELM8,BELM8-1,25.2945610694,69.2718221353889,pet
5,BELM8,BELM8-1,46.416128275,125.083325750778,pet
6,BELM8,BELM8-1,71.3635516465,145.517912051111,pet
7,BELM8,BELM8-1,84.7811048215,187.693893555667,pet
8,BELM8,BELM8-1,66.1044721215,165.892595767556,pet
9,BELM8,BELM8-1,32.86888374775,106.321014031833,pet
10,BELM8,BELM8-1,8.8690342558,57.7590714824444,pet
11,BELM8,BELM8-1,0.805864090086514,13.4230962078278,pet
12,BELM8,BELM8-1,0,7.99560663385,pet
1,BERO3,BERO3-1,0.45301061609024,13.4944579604703,pet
2,BERO3,BERO3-1,1.6796689547778,22.892535493627,pet
3,BERO3,BERO3-1,24.58689291654,46.3344080415135,pet
4,BERO3,BERO3-1,48.4786698065,81.0636919137222,pet
5,BERO3,BERO3-1,75.594970857,127.831702214333,pet
6,BERO3,BERO3-1,92.302909247,160.835772886556,pet
7,BERO3,BERO3-1,104.467279254,206.430342846444,pet
8,BERO3,BERO3-1,84.410744818,189.103950460944,pet
9,BERO3,BERO3-1,50.6265005375,128.481491773556,pet
10,BERO3,BERO3-1,21.44287810095,76.6000288686111,pet
11,BERO3,BERO3-1,4.16688674186571,20.6369623834113,pet
12,BERO3,BERO3-1,0.0653642677326857,11.1392083363611,pet
1,BFKW4,BFKW4-1,1.505376212e-05,9.16298257261081,pet
2,BFKW4,BFKW4-1,0,14.7779378159838,pet
3,BFKW4,BFKW4-1,0.214140865215,35.0976969134595,pet
4,BFKW4,BFKW4-1,7.17940641823871,64.4032657265556,pet
5,BFKW4,BFKW4-1,66.2111818395,97.5097414658889,pet
6,BFKW4,BFKW4-1,93.3289607255,128.134895553351,pet
7,BFKW4,BFKW4-1,106.486942601,171.208527534,pet
8,BFKW4,BFKW4-1,86.9321436995,152.283830708167,pet
9,BFKW4,BFKW4-1,52.5269486035,108.987994135167,pet
10,BFKW4,BFKW4-1,22.25950354415,48.0058566953167,pet
11,BFKW4,BFKW4-1,0.3103470943668,14.2623877227333,pet
12,BFKW4,BFKW4-1,0,7.36452963351111,pet
1,BFTI1,BFTI1-1,0.0526739596252,12.8249745566324,pet
2,BFTI1,BFTI1-1,0.43774928296425,21.3579322018433,pet
3,BFTI1,BFTI1-1,18.88527789104,49.9201317393514,pet
4,BFTI1,BFTI1-1,49.2857391855,85.960871766,pet
5,BFTI1,BFTI1-1,75.6439746325,139.070646532889,pet
6,BFTI1,BFTI1-1,92.924932641,173.917488263444,pet
7,BFTI1,BFTI1-1,106.609143652,210.422376052778,pet
8,BFTI1,BFTI1-1,87.497883932,188.451551616167,pet
9,BFTI1,BFTI1-1,52.6668364365,128.789302329722,pet
10,BFTI1,BFTI1-1,22.09735215395,75.0779644615,pet
11,BFTI1,BFTI1-1,5.20558107834857,22.8460436094611,pet
12,BFTI1,BFTI1-1,0.0324004916777143,11.7921559227389,pet
1,BIGI1,BIGI1-1,3.683823609605,15.3836324403568,pet
2,BIGI1,BIGI1-1,11.5113436905,26.9022907071838,pet
3,BIGI1,BIGI1-1,32.4150029245,71.4748794161111,pet
4,BIGI1,BIGI1-1,56.568890799,111.079844395056,pet
5,BIGI1,BIGI1-1,85.771736381,156.316550530556,pet
6,BIGI1,BIGI1-1,101.984138932,187.881851290833,pet
7,BIGI1,BIGI1-1,114.831656163,225.907444749556,pet
8,BIGI1,BIGI1-1,93.8288781915,202.575190106056,pet
9,BIGI1,BIGI1-1,57.1396974425,137.4669772245,pet
10,BIGI1,BIGI1-1,25.61844688975,83.9886747113333,pet
11,BIGI1,BIGI1-1,6.79277549791543,32.8350221254629,pet
12,BIGI1,BIGI1-1,1.62811054307571,13.34980401535,pet
1,BIRQ2,BIRQ2-1,0.2894530705212,8.20507914754595,pet
2,BIRQ2,BIRQ2-1,1.1073615865805,14.0811724142487,pet
3,BIRQ2,BIRQ2-1,14.3695660401475,33.5014322542216,pet
4,BIRQ2,BIRQ2-1,41.647594505,63.028739424973,pet
5,BIRQ2,BIRQ2-1,78.1661983155,107.530448388,pet
6,BIRQ2,BIRQ2-1,96.9986560785,124.166568482611,pet
7,BIRQ2,BIRQ2-1,110.3221798505,156.653002458333,pet
8,BIRQ2,BIRQ2-1,86.189578573,137.321736567278,pet
9,BIRQ2,BIRQ2-1,47.810600848,81.6009545199444,pet
10,BIRQ2,BIRQ2-1,17.92197819585,36.75624438805,pet
11,BIRQ2,BIRQ2-1,1.80454319129829,10.7553333886778,pet
12,BIRQ2,BIRQ2-1,0,7.32387386011111,pet
1,BITM8,BITM8-1,0.879151062878,9.67045963947027,pet
2,BITM8,BITM8-1,2.189264872287,16.8263023337081,pet
3,BITM8,BITM8-1,19.836407655655,38.6878043972973,pet
4,BITM8,BITM8-1,54.371050389,69.3066028563333,pet
5,BITM8,BITM8-1,80.7656212345,123.544580853222,pet
6,BITM8,BITM8-1,92.860524337,144.865270361167,pet
7,BITM8,BITM8-1,100.468367008,186.319441058056,pet
8,BITM8,BITM8-1,78.97322407,164.917267566944,pet
9,BITM8,BITM8-1,45.406824985,105.842063214556,pet
10,BITM8,BITM8-1,18.2139926423,57.2014514041667,pet
11,BITM8,BITM8-1,3.12175359573429,13.9791907388222,pet
12,BITM8,BITM8-1,0,8.15576977343333,pet
1,BLUO3,BLUO3-1,0,24.9573291351389,pet
2,BLUO3,BLUO3-1,2.48438771346,34.1672339125945,pet
3,BLUO3,BLUO3-1,15.39360770015,55.9821242701111,pet
4,BLUO3,BLUO3-1,39.4113193865,83.5205559992222,pet
5,BLUO3,BLUO3-1,74.197480383,120.078945396056,pet
6,BLUO3,BLUO3-1,89.910834656,144.196136853389,pet
7,BLUO3,BLUO3-1,97.833041189,184.276378772444,pet
8,BLUO3,BLUO3-1,76.503542319,167.916433858556,pet
9,BLUO3,BLUO3-1,39.7120621175,117.719779651833,pet
10,BLUO3,BLUO3-1,11.88937973275,67.8896536187222,pet
11,BLUO3,BLUO3-1,0,30.7152417705257,pet
12,BLUO3,BLUO3-1,0,20.242117041212,pet
1,BONM8,BONM8-1,0.443899294826,9.12260469649189,pet
2,BONM8,BONM8-1,0.7071770049853,15.4595937036973,pet
3,BONM8,BONM8-1,13.416032093206,36.4165119583784,pet
4,BONM8,BONM8-1,42.704172402,67.1929767813333,pet
5,BONM8,BONM8-1,69.7987976005,125.4990765985,pet
6,BONM8,BONM8-1,87.7977792555,146.343009743333,pet
7,BONM8,BONM8-1,98.7382855685,189.143868959833,pet
8,BONM8,BONM8-1,78.041787909,168.6392741,pet
9,BONM8,BONM8-1,43.664195501,110.207835365222,pet
10,BONM8,BONM8-1,16.51888746635,63.2167651432778,pet
11,BONM8,BONM8-1,2.57588383584857,13.4347210328833,pet
12,BONM8,BONM8-1,0,7.73268396945,pet
1,BONO3,BONO3-1,0.73993244123325,14.3709049962649,pet
2,BONO3,BONO3-1,5.48327499355,23.5108362533297,pet
3,BONO3,BONO3-1,21.3395513264,55.9618243078889,pet
4,BONO3,BONO3-1,45.1917781075,87.7343249261111,pet
5,BONO3,BONO3-1,72.38927102,127.187558087333,pet
6,BONO3,BONO3-1,92.573758337,151.355181167056,pet
7,BONO3,BONO3-1,106.30529031,189.253633190111,pet
8,BONO3,BONO3-1,84.395089147,171.829788490556,pet
9,BONO3,BONO3-1,46.4738659675,114.932710867333,pet
10,BONO3,BONO3-1,16.75514951605,61.9398673287778,pet
11,BONO3,BONO3-1,2.418277369176,23.9317011288457,pet
12,BONO3,BONO3-1,0,11.4084640053389,pet
1,BRDQ2,BRDQ2-1,0.1185414765945,8.32634686524865,pet
2,BRDQ2,BRDQ2-1,0.9891445619025,14.5958765925351,pet
3,BRDQ2,BRDQ2-1,12.3588709134,34.0154442152324,pet
4,BRDQ2,BRDQ2-1,35.18010519845,64.7535514405405,pet
5,BRDQ2,BRDQ2-1,74.483611637,106.775953523556,pet
6,BRDQ2,BRDQ2-1,95.9709959545,125.223554878162,pet
7,BRDQ2,BRDQ2-1,106.175711194,155.522754874056,pet
8,BRDQ2,BRDQ2-1,83.3690211585,135.984722660722,pet
9,BRDQ2,BRDQ2-1,48.2458672495,80.3660990323889,pet
10,BRDQ2,BRDQ2-1,18.56830799285,36.5194549602667,pet
11,BRDQ2,BRDQ2-1,1.67165599961829,10.7561443083722,pet
12,BRDQ2,BRDQ2-1,0,7.35286226204444,pet
1,BRFI1,BRFI1-1,0.13630957075725,11.532702005773,pet
2,BRFI1,BRFI1-1,0.4027057250035,18.4154699913027,pet
3,BRFI1,BRFI1-1,5.4391468588575,39.1088311245946,pet
4,BRFI1,BRFI1-1,40.54628139775,67.7892872633514,pet
5,BRFI1,BRFI1-1,83.5698575615,120.918289151,pet
6,BRFI1,BRFI1-1,100.3671102255,153.468260394167,pet
7,BRFI1,BRFI1-1,114.2597546525,198.462526027333,pet
8,BRFI1,BRFI1-1,93.883497145,179.398154890778,pet
9,BRFI1,BRFI1-1,57.772878358,125.394623451778,pet
10,BRFI1,BRFI1-1,25.7185512933,72.8541277371111,pet
11,BRFI1,BRFI1-1,4.33965945392691,17.1417953589056,pet
12,BRFI1,BRFI1-1,0.0142917297727371,9.73406346158889,pet
1,BRNI1,BRNI1-1,0.744447302695,12.5434342544649,pet
2,BRNI1,BRNI1-1,5.9877554235,22.4351813595622,pet
3,BRNI1,BRNI1-1,22.30602623495,51.9297159834445,pet
4,BRNI1,BRNI1-1,44.926163513,93.0339655770555,pet
5,BRNI1,BRNI1-1,72.250918109,136.279063498111,pet
6,BRNI1,BRNI1-1,91.3201572755,167.233056849222,pet
7,BRNI1,BRNI1-1,102.485141994,210.305014160389,pet
8,BRNI1,BRNI1-1,81.2117708375,189.970627219389,pet
9,BRNI1,BRNI1-1,46.292615314,126.289790705833,pet
10,BRNI1,BRNI1-1,17.49571486245,73.2132925565556,pet
11,BRNI1,BRNI1-1,2.56612375427657,22.9253603562343,pet
12,BRNI1,BRNI1-1,0,10.7690301121944,pet
1,BTSI1,BTSI1-1,0.2697741530719,11.4758444531351,pet
2,BTSI1,BTSI1-1,0.8773538401199,19.0638890968811,pet
3,BTSI1,BTSI1-1,9.637944292272,40.537953214,pet
4,BTSI1,BTSI1-1,47.332217121,69.4098987102162,pet
5,BTSI1,BTSI1-1,88.2753032422703,123.088197329167,pet
6,BTSI1,BTSI1-1,104.875108131,154.085881855278,pet
7,BTSI1,BTSI1-1,115.0501190865,199.524620112889,pet
8,BTSI1,BTSI1-1,92.531332971,180.200400301778,pet
9,BTSI1,BTSI1-1,54.713900224,124.0154877445,pet
10,BTSI1,BTSI1-1,23.25830291815,71.7945522873333,pet
11,BTSI1,BTSI1-1,4.88008209728571,16.6929687588889,pet
12,BTSI1,BTSI1-1,0.105096567690257,9.53985462485,pet
1,BUDW1,BUDW1-1,0.32937315844312,11.1262671624649,pet
2,BUDW1,BUDW1-1,1.3616819613525,18.3492672562487,pet
3,BUDW1,BUDW1-1,7.2221982425825,36.912121985973,pet
4,BUDW1,BUDW1-1,31.6067558999,59.3451525545406,pet
5,BUDW1,BUDW1-1,76.4501591218379,95.0618660664444,pet
6,BUDW1,BUDW1-1,92.0179895095,116.167233170389,pet
7,BUDW1,BUDW1-1,108.2839562155,144.666615408944,pet
8,BUDW1,BUDW1-1,85.6252122265,134.471062916056,pet
9,BUDW1,BUDW1-1,47.4635920805,89.6107175834444,pet
10,BUDW1,BUDW1-1,17.32809650325,50.3171960591667,pet
11,BUDW1,BUDW1-1,2.51668322004343,14.8765257488222,pet
12,BUDW1,BUDW1-1,0,9.12427105235555,pet
1,BULO3,BULO3-1,1.15161187886968,14.0001529612703,pet
2,BULO3,BULO3-1,7.25619733035,25.08102553,pet
3,BULO3,BULO3-1,23.6239944207,59.0895334978056,pet
4,BULO3,BULO3-1,44.295370134,101.864725904944,pet
5,BULO3,BULO3-1,72.036865451,144.972951431611,pet
6,BULO3,BULO3-1,91.3353737805,178.966322943222,pet
7,BULO3,BULO3-1,107.218422088,219.936337600833,pet
8,BULO3,BULO3-1,87.2331862775,199.393960410333,pet
9,BULO3,BULO3-1,51.140929087,134.337772584889,pet
10,BULO3,BULO3-1,20.0173217255,79.4359252090555,pet
11,BULO3,BULO3-1,3.44468728311429,26.8661779111377,pet
12,BULO3,BULO3-1,0.108420794229497,12.03570255415,pet
1,BUSO3,BUSO3-1,0.5376629005801,13.7932074450054,pet
2,BUSO3,BUSO3-1,1.0420403842539,22.2848551734541,pet
3,BUSO3,BUSO3-1,17.80634698185,45.6295928463784,pet
4,BUSO3,BUSO3-1,48.862987872,78.8661629500556,pet
5,BUSO3,BUSO3-1,80.239783005,123.303253604667,pet
6,BUSO3,BUSO3-1,96.133350659,156.262599865167,pet
7,BUSO3,BUSO3-1,107.1963104355,202.772737314889,pet
8,BUSO3,BUSO3-1,85.6848914315,188.073525046,pet
9,BUSO3,BUSO3-1,50.0418941375,127.309539781111,pet
10,BUSO3,BUSO3-1,20.31771683845,75.7075383441667,pet
11,BUSO3,BUSO3-1,3.64684413356229,20.2379699682565,pet
12,BUSO3,BUSO3-1,0,11.9479469645556,pet
1,BWKI1,BWKI1-1,0.0139296898825,10.3764464494216,pet
2,BWKI1,BWKI1-1,0.0036357031045,16.3196056461514,pet
3,BWKI1,BWKI1-1,0.57717472450905,40.3945569072222,pet
4,BWKI1,BWKI1-1,14.160891797032,71.5638910561667,pet
5,BWKI1,BWKI1-1,80.0652883928108,110.916836924667,pet
6,BWKI1,BWKI1-1,103.847846200054,140.518948175833,pet
7,BWKI1,BWKI1-1,122.7167542485,187.366510874278,pet
8,BWKI1,BWKI1-1,100.129010308,169.211064259722,pet
9,BWKI1,BWKI1-1,61.7822621985,119.561951086722,pet
10,BWKI1,BWKI1-1,28.29585440005,65.754448628,pet
11,BWKI1,BWKI1-1,1.60649955515006,15.2005159166056,pet
12,BWKI1,BWKI1-1,0,8.77809169716111,pet
1,CABI1,CABI1-1,0.810903440039,8.59337378727568,pet
2,CABI1,CABI1-1,2.187323677922,14.7288592048757,pet
3,CABI1,CABI1-1,18.62345945735,35.2301165968889,pet
4,CABI1,CABI1-1,49.0971917023784,67.1405448877778,pet
5,CABI1,CABI1-1,77.0676279251351,115.537171036222,pet
6,CABI1,CABI1-1,94.6127728868108,133.123700421556,pet
7,CABI1,CABI1-1,107.1922541825,173.157321501389,pet
8,CABI1,CABI1-1,85.2182794615,153.596185857278,pet
9,CABI1,CABI1-1,49.487357464,94.3765910773889,pet
10,CABI1,CABI1-1,20.77032751565,45.8540350027222,pet
11,CABI1,CABI1-1,3.56232704159314,11.3859276867111,pet
12,CABI1,CABI1-1,0,7.76763791063333,pet
1,CALW1,CALW1-1,0.22797176284525,12.2970135959297,pet
2,CALW1,CALW1-1,4.1918416544,21.0571549755838,pet
3,CALW1,CALW1-1,18.37514171675,39.3712775856757,pet
4,CALW1,CALW1-1,41.828219366,63.7373427576111,pet
5,CALW1,CALW1-1,71.7627029945,91.399317479027,pet
6,CALW1,CALW1-1,84.7022625865,109.668857320611,pet
7,CALW1,CALW1-1,102.257526786324,125.0434268875,pet
8,CALW1,CALW1-1,79.4002455045,115.574276054722,pet
9,CALW1,CALW1-1,43.1276194215,76.2114681423333,pet
10,CALW1,CALW1-1,14.3451411598,39.6116281256667,pet
11,CALW1,CALW1-1,1.1291453623296,17.2752032360914,pet
12,CALW1,CALW1-1,0,9.58558606402222,pet
1,CAMI1,CAMI1-1,0.2163347125545,10.9494418346054,pet
2,CAMI1,CAMI1-1,1.41385686743555,19.4821892879514,pet
3,CAMI1,CAMI1-1,23.521594181,42.5942384423243,pet
4,CAMI1,CAMI1-1,47.244179832,80.1777006213333,pet
